index	task_name	video_name	question_id	question	answer_number	candidates	answer
2zkJFv-ro4A3126	selfmedia_event understanding	2zkJFv-ro4A.mp4	2zkJFv-ro4A3126	When performing the last song, who else are on the stage besides the five members?	2	['The dancers', 'The fans', 'The band', 'No one else']	The band
2zkJFv-ro4A3128	selfmedia_event understanding	2zkJFv-ro4A.mp4	2zkJFv-ro4A3128	Is there any Chinese character on the background wall of the vlogger's home? If so, which Chinese character is it?	0	['There is Chinese character that means "wolf"', 'There is Chinese character that means "root"', 'There is Chinese character that means "ruthless"', 'There is no Chinese character']	There is Chinese character that means "wolf"
2zkJFv-ro4A3131	selfmedia_entity recognition	2zkJFv-ro4A.mp4	2zkJFv-ro4A3131	How many red stripes are there on the vlogger's black t-shirt?	1	['7', '5', '6', '4']	5
2zkJFv-ro4A3132	selfmedia_key information retrieval	2zkJFv-ro4A.mp4	2zkJFv-ro4A3132	What is the relation beween Daesung and Kange Dae Sung?	0	['They are team members', 'They are different names for the same person', 'They are fan and star', 'They are employer and employee']	They are team members
LLSJrEgOOtw3221	selfmedia_event understanding	LLSJrEgOOtw.mp4	LLSJrEgOOtw3221	What type is this vlog?	1	['The hiking in the country', 'The cooking in the country', 'The travel around the country', 'The adventure in the country']	The cooking in the country
LLSJrEgOOtw3222	selfmedia_entity recognition	LLSJrEgOOtw.mp4	LLSJrEgOOtw3222	What appears on the screen at the very beginning of the vedio?	3	['The lake', 'The mountain with green trees', 'The prairie', 'The snow mountain']	The snow mountain
LLSJrEgOOtw3223	selfmedia_event understanding	LLSJrEgOOtw.mp4	LLSJrEgOOtw3223	What is the weather like at the very beginning of the video?	2	['It snows', 'It is a good day with bright sunshine', 'It rains', 'It is a bad day with strong wind']	It rains
LLSJrEgOOtw3224	selfmedia_event understanding	LLSJrEgOOtw.mp4	LLSJrEgOOtw3224	Which animal appears first in the video playing with the wood alone for the first time?	1	['The cow', 'The dog', 'The tiger', 'The duck']	The dog
LLSJrEgOOtw3229	selfmedia_summarization	LLSJrEgOOtw.mp4	LLSJrEgOOtw3229	What happens from 02:03-04:09?	3	['The two people talk with each other, pick beech nut', 'The two people cook and eat, talk with each other', 'The two people pick beech nut, talk with each other, play with the dog', 'The two people pick beech nut, play with the dog']	The two people pick beech nut, play with the dog
LLSJrEgOOtw3231	selfmedia_summarization	LLSJrEgOOtw.mp4	LLSJrEgOOtw3231	What happens from 04:49-06:20?	3	['They gather the mint and put it into the iron bucket. The dog plays with a beech nut', 'The couple gathers the fern and puts it into the iron bucket. The dog plays with a beech nut', 'They gather the mint and put it into the iron bucket. The dog watches them', 'The couple gathers the fern and puts it into the iron bucket. The dog watches them']	The couple gathers the fern and puts it into the iron bucket. The dog watches them
LLSJrEgOOtw3235	selfmedia_reasoning	LLSJrEgOOtw.mp4	LLSJrEgOOtw3235	Why do they go to the wooden cabin?	1	['They go to the wooden cabin to find their son', 'They go to the wooden cabin to cook', 'They go to the wooden cabin to have a cup of tea', 'They go to the wooden cabin to seek shelter from the rain']	They go to the wooden cabin to cook
LLSJrEgOOtw3237	selfmedia_entity recognition	LLSJrEgOOtw.mp4	LLSJrEgOOtw3237	What does the woman do first in the wooden carbin?	2	['Decorate the wooden cabin with the fern', 'Make the fire', 'Clean the wooden cabin', 'Cook the meal']	Clean the wooden cabin
LLSJrEgOOtw3238	selfmedia_entity recognition	LLSJrEgOOtw.mp4	LLSJrEgOOtw3238	What does the man do first in the wooden carbin?	3	['Clean the wooden cabin', 'Cook the meal', 'Make the fire', 'Decorate the wooden cabin with the fern']	Decorate the wooden cabin with the fern
LLSJrEgOOtw3241	selfmedia_event understanding	LLSJrEgOOtw.mp4	LLSJrEgOOtw3241	What does the woman do after the man putting the first black pot on the fire?	1	['She cuts up the firewood', 'She cuts up the meat', 'She cuts up the onion', 'She cuts up tomato']	She cuts up the meat
LLSJrEgOOtw3248	selfmedia_key information retrieval	LLSJrEgOOtw.mp4	LLSJrEgOOtw3248	What does the woman put into the pot at 43:08?	1	['Carrot', 'Coriander', 'Tomato', 'Pepper']	Coriander
Va_9Q6ekm603305	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603305	Which liquid is poured at the beginning of the video?	2	['Water', 'Tea', 'Milk', 'Coffee']	Milk
Va_9Q6ekm603308	selfmedia_event understanding	Va_9Q6ekm60.mp4	Va_9Q6ekm603308	What does the the shop assistant do after assembling the ice cream machine?	3	['Pour four glasses of water', 'Open four glasses of water', 'Pour four boxes of milk', 'Open four boxes of milk']	Open four boxes of milk
Va_9Q6ekm603311	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603311	What color shovels are used to scrape the liquid in the container?	2	['Orange and red', 'Red and white', 'Orange and yellow', 'Red and yellow']	Orange and yellow
Va_9Q6ekm603312	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603312	What is in the pocket of the shop assistant's clothe?	3	['A lollipop', 'A pencil', 'A protein bar', 'A signature pen']	A signature pen
Va_9Q6ekm603313	selfmedia_event understanding	Va_9Q6ekm60.mp4	Va_9Q6ekm603313	What is the first non-flour substance the shop assistant put into the mixing bowl?	1	['Milk', 'Water', 'Egg', 'Butter']	Water
Va_9Q6ekm603314	selfmedia_event understanding	Va_9Q6ekm60.mp4	Va_9Q6ekm603314	What is the second non-flour substance the shop assistant put into the mixing bowl?	3	['Milk', 'Water', 'Egg', 'Butter']	Butter
Va_9Q6ekm603317	selfmedia_event understanding	Va_9Q6ekm60.mp4	Va_9Q6ekm603317	What does the shop assistant do before rolling matcha dough?	1	['She puts matcha dough on the chopping board', 'She puts matcha dough in a bag', 'She puts matcha dough in the box', 'She puts the dough in the refrigerator']	She puts matcha dough in a bag
Va_9Q6ekm603318	selfmedia_event understanding	Va_9Q6ekm60.mp4	Va_9Q6ekm603318	Where does the shop assistant put the rolling the dough?	0	['She puts the dough in the refrigerator for refrigeration', 'She puts the dough into the Taiyaki machine', 'She puts the dough in a new bucket for later use', 'She puts the dough on the chopping board for later use']	She puts the dough in the refrigerator for refrigeration
Va_9Q6ekm603320	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603320	How many Taiyaki cookies does the shop assistant cook?	0	['30', '18', '40', '20']	30
Va_9Q6ekm603321	selfmedia_event understanding	Va_9Q6ekm60.mp4	Va_9Q6ekm603321	What does the shop assistant do after cooking the Taiyaki cookies?	3	['She mixes cream and suger for ice cream', 'She uses the machine to make Taiyaki', 'She cleans up the stage', 'She packs ingredients in containers']	She packs ingredients in containers
Va_9Q6ekm603322	selfmedia_reasoning	Va_9Q6ekm60.mp4	Va_9Q6ekm603322	What is the maximum number of Taiyaki can the machine cook at the same time?	2	['8', '3', '4', '6']	4
Va_9Q6ekm603323	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603323	How many boxes of ingredients are on the stage when the shop assistant starts the build the Taiyaki ice cream?	0	['6', '4', '5', '8']	6
Va_9Q6ekm603325	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603325	How many Taiyaki ice creams does the shop assistant assemble in total?	0	['4', '1', '5', '3']	4
Va_9Q6ekm603326	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603326	Which store, the one next to the Taiyaki shop, opens before the Taiyaki shop does?	1	['Supermarket', 'Clothing store', 'Cafe', 'Bookshop']	Clothing store
Va_9Q6ekm603329	selfmedia_summarization	Va_9Q6ekm60.mp4	Va_9Q6ekm603329	What is the video about?	0	['This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) assembling the ice cream machine, making cookies with Taiyaki patterns and preparing ingredients for final Taiyaki ice cream', 'This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) making cookies with Taiyaki patterns, assembling the ice cream machine, and preparing ingredients for final Taiyaki ice cream', 'This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) making cookies with Taiyaki patterns, assembling the ice cream machine, making sauces and preparing ingredients for final Taiyaki ice cream', 'This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) preparing ingredients for final Taiyaki ice cream, assembling the ice cream machine, and making cookies with Taiyaki patterns']	This video mainly talks about the preparation work of Taiyaki store before the opening of the day, including (in time order) assembling the ice cream machine, making cookies with Taiyaki patterns and preparing ingredients for final Taiyaki ice cream
Va_9Q6ekm603330	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603330	What is the theme color of the Taiyaki shop?	1	['Black', 'Orange', 'Red', 'Green']	Orange
Va_9Q6ekm603331	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603331	What does the shop assistant wear?	0	['She wears a white mask, white gloves and an orange hat', 'She wears a white mask, black gloves and an orange hat', 'She wears a white mask, white gloves and a white hat', 'She wears a black mask, white gloves and a orange hat']	She wears a white mask, white gloves and an orange hat
Va_9Q6ekm603332	selfmedia_entity recognition	Va_9Q6ekm60.mp4	Va_9Q6ekm603332	What's hanging on the back of the kitchen's wall?	1	['Whiteboard, air conditioner, and clock', 'Whiteboard and clock', 'Blackboard, air conditioner, and clock', 'Blackboard and clock']	Whiteboard and clock
1FsiZgGZU703401	selfmedia_reasoning	1FsiZgGZU70.mp4	1FsiZgGZU703401	What is the overall style of the video?	2	['Relaxing', 'Romantic', 'Realistic', 'Exciting']	Realistic
1FsiZgGZU703404	selfmedia_entity recognition	1FsiZgGZU70.mp4	1FsiZgGZU703404	What is the color of the sticker on the vlogger's drink?	2	['Black', 'Yellow', 'Green', 'White']	Green
1FsiZgGZU703409	selfmedia_entity recognition	1FsiZgGZU70.mp4	1FsiZgGZU703409	What is on the vlogger's neck?	3	['Scar', 'Bandage', 'Scarf', 'Tattoo']	Tattoo
1FsiZgGZU703413	selfmedia_reasoning	1FsiZgGZU70.mp4	1FsiZgGZU703413	What is the camera initially facing in the video?	2	['A painting', 'A television', 'A mirror', 'A window']	A mirror
1FsiZgGZU703415	selfmedia_reasoning	1FsiZgGZU70.mp4	1FsiZgGZU703415	What might a passenger think about the vlogger from a third person perspective?	2	['Strange. Because he talks to his phone', 'Normal. Because he talks to himself', 'Normal. Because he talks to his phone', 'Strange. Because he talks to himself']	Normal. Because he talks to his phone
1FsiZgGZU703416	selfmedia_entity recognition	1FsiZgGZU70.mp4	1FsiZgGZU703416	What is the hairstyle of the vlogger?	0	['Dreadlocks', 'Ponytail', 'Mohawk', 'Crew cut']	Dreadlocks
1FsiZgGZU703417	selfmedia_event understanding	1FsiZgGZU70.mp4	1FsiZgGZU703417	How does the weather change?	0	['Sunny to rainy', 'Stormy to rainy', 'Cloudy to sunny to rainy', 'Rainy to sunny']	Sunny to rainy
1FsiZgGZU703419	selfmedia_entity recognition	1FsiZgGZU70.mp4	1FsiZgGZU703419	What is the vlogger doing while the blue shirt man is ordering food at the fast food chain?	2	['He is eating sandwiches', 'He is ordering food', 'He is using self-serve soda machines', 'He is checking phone']	He is using self-serve soda machines
1FsiZgGZU703420	selfmedia_entity recognition	1FsiZgGZU70.mp4	1FsiZgGZU703420	What color is vlogger's car?	1	['White', 'Black', 'Green', 'Blue']	Black
1FsiZgGZU703421	selfmedia_event understanding	1FsiZgGZU70.mp4	1FsiZgGZU703421	Where does the vlogger do after finish eating the sandwiches?	2	['Get work done in a coffee shop', 'Work out in a gym', 'Enjoy the sun outside the house', 'Talk to the audience in the car']	Enjoy the sun outside the house
1FsiZgGZU703422	selfmedia_reasoning	1FsiZgGZU70.mp4	1FsiZgGZU703422	Is there any underage person living in the vlogger's house?	0	['Yes. At least one girl', 'No', 'Not information', 'Yes. At least one boy']	Yes. At least one girl
1FsiZgGZU703424	selfmedia_entity recognition	1FsiZgGZU70.mp4	1FsiZgGZU703424	What evidence can be used to infer the vlog is filmed on two days?	3	['The words written on the screen', "The difference in makeup on the vlogger's face", "The date on the vlogger's phone", "The sun changes to moon through the vlogger's sunglasses"]	The sun changes to moon through the vlogger's sunglasses
1FsiZgGZU703425	selfmedia_entity recognition	1FsiZgGZU70.mp4	1FsiZgGZU703425	What does the vlogger wear when he is on his way to the gym?	3	['Tank top and shorts', 'Suit and tie', 'Hoodie and shorts', 'Hoodie and sweatpants']	Hoodie and sweatpants
1FsiZgGZU703428	selfmedia_entity recognition	1FsiZgGZU70.mp4	1FsiZgGZU703428	What does the vlogger hold in the equipment room at the gym?	3	['Basketball', 'Protein bar', 'Dumbbell', 'Slippers']	Slippers
1FsiZgGZU703431	selfmedia_event understanding	1FsiZgGZU70.mp4	1FsiZgGZU703431	What color shorts is the man wearing during the workout?	1	['Black', 'Sky blue', 'Yellow', 'Dark red']	Sky blue
1FsiZgGZU703432	selfmedia_event understanding	1FsiZgGZU70.mp4	1FsiZgGZU703432	What is the man primarily exercising today?	3	['Core muscles', 'Cardiovascular system', 'Upper body', 'Lower body']	Lower body
jp2M1hIEtsk3462	selfmedia_entity recognition	jp2M1hIEtsk.mp4	jp2M1hIEtsk3462	What is the colour of the Teacup map?	1	['Yellow', 'Pink', 'White', 'Grey']	Pink
jp2M1hIEtsk3463	selfmedia_key information retrieval	jp2M1hIEtsk.mp4	jp2M1hIEtsk3463	What is the brand of the vlogger's scented candle?	3	['London', 'Cire Trudon', 'Diptyque', 'Jo Malone']	Jo Malone
jp2M1hIEtsk3468	selfmedia_entity recognition	jp2M1hIEtsk.mp4	jp2M1hIEtsk3468	How many flowers does the vlogger put in the cylindrical bottle?	2	['Two', 'One', 'Four', 'Three']	Four
jp2M1hIEtsk3469	selfmedia_reasoning	jp2M1hIEtsk.mp4	jp2M1hIEtsk3469	Why does the vlogger take the flowers out of the bottle?	3	["She doesn't like these flowers any more", 'The flowers are dying', 'She wants to replace it with some new flowers', 'She wants to divide the flowers according to species']	She wants to divide the flowers according to species
jp2M1hIEtsk3472	selfmedia_summarization	jp2M1hIEtsk.mp4	jp2M1hIEtsk3472	What does the vlogger do from 00:00-14:00?	2	['She gets up, cooks her breakfast and goes to the gym', 'She gets up, cooks her breakfast and goes back to sleep', 'She gets up, cooks her breakfast and does some housework', 'She gets up, does some housework and cooks her breakfast']	She gets up, cooks her breakfast and does some housework
jp2M1hIEtsk3473	selfmedia_entity recognition	jp2M1hIEtsk.mp4	jp2M1hIEtsk3473	How many strips of bacon does the vlogger fry?	2	['3', '1', '4', '2']	4
jp2M1hIEtsk3474	selfmedia_reasoning	jp2M1hIEtsk.mp4	jp2M1hIEtsk3474	Why does the vlogger shake the white bag at 16:55-17:20?	2	['To get the tomatoes mixed up with the seasoning', 'To crash the ice', 'To get the potatoes mixed up with the seasoning', 'Just for fun']	To get the potatoes mixed up with the seasoning
jp2M1hIEtsk3475	selfmedia_event understanding	jp2M1hIEtsk.mp4	jp2M1hIEtsk3475	How many pieces of sandwiche does the vlogger eat?	0	['Two', 'One', 'Three', 'All']	Two
jp2M1hIEtsk3476	selfmedia_key information retrieval	jp2M1hIEtsk.mp4	jp2M1hIEtsk3476	What is the word on vlogger's ceramic cup?	0	['Frozen', 'Flower', 'Blue', 'Cup']	Frozen
jp2M1hIEtsk3477	selfmedia_entity recognition	jp2M1hIEtsk.mp4	jp2M1hIEtsk3477	What colour of ink does the vlogger use to write first?	1	['Blue', 'Yellow', 'Red', 'Black']	Yellow
jp2M1hIEtsk3479	selfmedia_event understanding	jp2M1hIEtsk.mp4	jp2M1hIEtsk3479	What does the vlogger do at 20:51?	3	['Write a letter', 'Clean the table', 'Draw some trees', 'Draw some flowers']	Draw some flowers
jp2M1hIEtsk3480	selfmedia_entity recognition	jp2M1hIEtsk.mp4	jp2M1hIEtsk3480	How many flowers does the vlogger draw?	1	['Seven', 'Nineteen', 'Three', 'Thirteen']	Nineteen
jp2M1hIEtsk3481	selfmedia_key information retrieval	jp2M1hIEtsk.mp4	jp2M1hIEtsk3481	What's the time on the clock at 22:35?	3	['5:09', '4:09', '5:46', '4:46']	4:46
jp2M1hIEtsk3483	selfmedia_event understanding	jp2M1hIEtsk.mp4	jp2M1hIEtsk3483	What does the vlogger do after doing some watercolor art?	0	['Cook her dinner', 'Take some rest', 'Cook her lunch', 'Post her picture on the internet']	Cook her dinner
jp2M1hIEtsk3485	selfmedia_key information retrieval	jp2M1hIEtsk.mp4	jp2M1hIEtsk3485	How much water does the vlogger put in the bowl in 24:37?	2	['Near 300ml', 'Near 50ml', 'Near 100ml', 'Near 200ml']	Near 100ml
jp2M1hIEtsk3486	selfmedia_entity recognition	jp2M1hIEtsk.mp4	jp2M1hIEtsk3486	How many spoonfuls of soup dose the vlogger put into the glass pot from 25:15-25:31?	1	['2', '3', '5', '4']	3
jp2M1hIEtsk3488	selfmedia_event understanding	jp2M1hIEtsk.mp4	jp2M1hIEtsk3488	What happens after the vlogger has her dinner?	3	['She does some activity', 'She watches TV', 'She goes out', 'It comes to the next day']	It comes to the next day
jp2M1hIEtsk3490	selfmedia_event understanding	jp2M1hIEtsk.mp4	jp2M1hIEtsk3490	What is the category of this video?	0	['A vlog of daliy life', 'A vlog of housework', 'A vlog of watercolor art', 'A vlog of cook food']	A vlog of daliy life
oZEVgDXJwCc3523	sport_temporal grounding	oZEVgDXJwCc.mp4	oZEVgDXJwCc3523	When do the two teams first kick off?	2	['00:52 video time', '27:12 video time', '01:58 video time', '02:00 video time']	01:58 video time
oZEVgDXJwCc3524	sport_temporal grounding	oZEVgDXJwCc.mp4	oZEVgDXJwCc3524	In 05:06 video time, who gets the ball from Pedro?	0	['Khedira', 'Iniesta', 'Friedrich', 'Puyol']	Khedira
oZEVgDXJwCc3525	sport_event understanding	oZEVgDXJwCc.mp4	oZEVgDXJwCc3525	Where is the football game held?	3	["I don't know", 'German', 'Spain', 'Durban']	Durban
oZEVgDXJwCc3528	sport_entity recognition	oZEVgDXJwCc.mp4	oZEVgDXJwCc3528	Who takes the first corner kick of the game?	1	['Villa', 'Xavi', 'Neuer', 'Boateng']	Xavi
oZEVgDXJwCc3529	sport_reasoning	oZEVgDXJwCc.mp4	oZEVgDXJwCc3529	Why is Puyol so sad at 15:06?	1	['His team is goaled in by German', "His header doesn't result in a goal", 'He is fouled by others', 'He fouls']	His header doesn't result in a goal
oZEVgDXJwCc3530	sport_entity recognition	oZEVgDXJwCc.mp4	oZEVgDXJwCc3530	Why doesn't German's first corner kick go in?	0	['A finger-tip save from the goalkeeper', 'Spain fouls', 'No information', 'Blocked by Spain']	A finger-tip save from the goalkeeper
oZEVgDXJwCc3533	sport_key information retrieval	oZEVgDXJwCc.mp4	oZEVgDXJwCc3533	What is the number of shots by Germany and Italy at the 30:00 mark of the game?	2	['4:0', '8:4', '0:4', '4:8']	0:4
oZEVgDXJwCc3534	sport_entity recognition	oZEVgDXJwCc.mp4	oZEVgDXJwCc3534	Which German player attempts the first shot?	0	['Trochowski', 'Pedro', 'Ramos', 'Kroos']	Trochowski
oZEVgDXJwCc3535	sport_reasoning	oZEVgDXJwCc.mp4	oZEVgDXJwCc3535	Why does Spain get a free kick for the first time?	1	['Boateng squares into the shoulder of Puyol', 'Boateng squares into the shoulder of Iniesta', 'Iniesta squares into the shoulder of Friedrich', 'Iniesta squares into the shoulder of Boateng']	Boateng squares into the shoulder of Iniesta
oZEVgDXJwCc3539	sport_event understanding	oZEVgDXJwCc.mp4	oZEVgDXJwCc3539	What happens at 47:56 mark of the game?	2	['Pedro is trying to shot but fails', 'Pedro commits a foul', 'Alonso is trying to shot but fails', 'Alonso commits a foul']	Alonso is trying to shot but fails
oZEVgDXJwCc3540	sport_key information retrieval	oZEVgDXJwCc.mp4	oZEVgDXJwCc3540	What is the number of the player who substitutes Boateng?	2	['12', '18', '2', '9']	2
oZEVgDXJwCc3541	sport_reasoning	oZEVgDXJwCc.mp4	oZEVgDXJwCc3541	Which team is more likely to reach the final in the future?	2	["I don't know", 'German', 'Spain', 'None of them']	Spain
oZEVgDXJwCc3542	sport_event understanding	oZEVgDXJwCc.mp4	oZEVgDXJwCc3542	What happens at 65:13?	0	['Kroos substitutes Trochowski', 'Trochowski substitutes Kroos', 'Trochowski substitutes Boateng', 'Kroos substitutes Boateng']	Kroos substitutes Trochowski
oZEVgDXJwCc3543	sport_entity recognition	oZEVgDXJwCc.mp4	oZEVgDXJwCc3543	Who scores the first goal?	1	['Pedro', 'Puyol', 'Kroos', 'Alonso']	Puyol
oZEVgDXJwCc3544	sport_event understanding	oZEVgDXJwCc.mp4	oZEVgDXJwCc3544	In the entire match, how is the first goal scored?	1	['Gate-crashing', 'Header', 'Close range', 'Long shot']	Header
Hf-n1yfd8II3919	sport_event understanding	Hf-n1yfd8II.mp4	Hf-n1yfd8II3919	Who serves first?	2	['Victor Axelsen', 'Lin Dan', 'Lee Chong Wei', 'Chen Long']	Lee Chong Wei
Hf-n1yfd8II3921	sport_event understanding	Hf-n1yfd8II.mp4	Hf-n1yfd8II3921	What is the primary reason for Lee Chong Wei's point loss in the first half of the match?	2	['Net fault', 'Double hit', 'Out of bounds', 'Failure to return the shuttlecock']	Out of bounds
Hf-n1yfd8II3924	sport_event understanding	Hf-n1yfd8II.mp4	Hf-n1yfd8II3924	What do the two players do after they warm up?	3	['They communicate with the referee', 'They start the official game directly', 'They talk to the coach', 'They drink water and wipe sweat']	They drink water and wipe sweat
Hf-n1yfd8II3925	sport_temporal grounding	Hf-n1yfd8II.mp4	Hf-n1yfd8II3925	Why does Lin Dan look so frustrated at 27:10?	1	['He fails to beat the shuttlecock cross the net', 'He beats the shuttlecock out of the bounds', 'He  fails to return the shuttlecock before it lands', 'He fails to catch the shuttlecock']	He beats the shuttlecock out of the bounds
Hf-n1yfd8II3927	sport_entity recognition	Hf-n1yfd8II.mp4	Hf-n1yfd8II3927	Which country do the two players come from?	0	['Malaysia and China', 'China and Denmark', 'Malaysia and Indonesia', 'Japan and China']	Malaysia and China
Hf-n1yfd8II3928	sport_reasoning	Hf-n1yfd8II.mp4	Hf-n1yfd8II3928	Why does Lee Chong Wei lose the the most points for the first game?	1	['Fail to return the shuttlecock', 'Beat the shuttlecock out of bounds', 'Fail to catch the shuttlecock', 'Fail to beat the shuttlecock cross the net']	Beat the shuttlecock out of bounds
Hf-n1yfd8II3929	sport_key information retrieval	Hf-n1yfd8II.mp4	Hf-n1yfd8II3929	Who leads the score for the first game?	2	['Lee Chong Wei', 'Wang Zhengming', 'Lin Dan', 'Lee Zii Jia']	Lin Dan
Hf-n1yfd8II3930	sport_key information retrieval	Hf-n1yfd8II.mp4	Hf-n1yfd8II3930	When does Lin Dan get his first point for the second game?	3	['35:20 of the video time', '37:20 of the video time', '36:40 of the video time', '38:40 of the video time']	38:40 of the video time
Hf-n1yfd8II3931	sport_entity recognition	Hf-n1yfd8II.mp4	Hf-n1yfd8II3931	Who get the first point for the second game?	0	['Lee Chong Wei', 'Lin Dan', 'Soong Joo Ven', 'Chen Long']	Lee Chong Wei
Hf-n1yfd8II3932	sport_key information retrieval	Hf-n1yfd8II.mp4	Hf-n1yfd8II3932	Which year does this match take place?	2	['2017', '2015', '2016', '2014']	2016
Hf-n1yfd8II3934	sport_temporal grounding	Hf-n1yfd8II.mp4	Hf-n1yfd8II3934	How to describe the feeling of Lee Chong Wei at 48:16?	0	['He feels frustrated because he does not catch the shuttlecock from the opponent', 'He feels excited because he gets one point', 'He feels frustrated because he beats the buttlecock out of bounds', 'He feels frustrated because he does not beat the shuttlecock cross the net']	He feels frustrated because he does not catch the shuttlecock from the opponent
Hf-n1yfd8II3935	sport_summarization	Hf-n1yfd8II.mp4	Hf-n1yfd8II3935	Summarize the changes of the score for the second game	1	['Lee Chong Wei takes the lead at the beginning but later is overtaken by Lin Dan', 'Lee Chong Wei is always in the lead and never be tied or surpassed', 'The race situation is tense, Lee Chong Wei and Lin Dan are neck and neck', 'Lin Dan is always in the lead and never be tied or surpassed']	Lee Chong Wei is always in the lead and never be tied or surpassed
Hf-n1yfd8II3936	sport_summarization	Hf-n1yfd8II.mp4	Hf-n1yfd8II3936	How to evaluate Lin Dan's performance for the second game?	2	['In the beginning, his status is bad. The bad status lasts for the 10 minutes. At the rest time of the second game, his performance is very good', 'Lin Dan sometimes leads and sometimes lags behind', 'The status is not so good. Lee Chong Wei is always far ahead', 'The status is very good. Lin Dan is always far ahead']	The status is not so good. Lee Chong Wei is always far ahead
Hf-n1yfd8II3937	sport_entity recognition	Hf-n1yfd8II.mp4	Hf-n1yfd8II3937	Who's that guy in orange and always coughing?	1	["Lin Dan's coach", "Lee Chong Wei's coach", 'The audience', 'The referee']	Lee Chong Wei's coach
Hf-n1yfd8II3938	sport_reasoning	Hf-n1yfd8II.mp4	Hf-n1yfd8II3938	How does Lian Dan feel at 58:07?	2	['He feels very happy, because the opponent fells down', 'He feels very unhappy, because he fells down suddenly', 'He feels very happy, because the opponent beats the shuttlecock out of bounds, and he gets one points', 'He feels very happy, because the opponent does not catch the shuttlecock']	He feels very happy, because the opponent beats the shuttlecock out of bounds, and he gets one points
Hf-n1yfd8II3939	sport_entity recognition	Hf-n1yfd8II.mp4	Hf-n1yfd8II3939	What is the second sport that appears in the opening promotional video?	3	['Track and field', 'Gymnastics', 'Diving', 'High jump']	High jump
Hf-n1yfd8II3941	sport_event understanding	Hf-n1yfd8II.mp4	Hf-n1yfd8II3941	When do the scores of Lin Dan and Li Chong Wei get 20 for the third game?	0	['88:06 of the video time', '72:43 of the video time', 'Never', '80:06 of the video time']	88:06 of the video time
Hf-n1yfd8II3944	sport_key information retrieval	Hf-n1yfd8II.mp4	Hf-n1yfd8II3944	Who is the final winner?	3	['Chen Long', 'Lin Dan', 'Tan Boon Heong', 'Lee Chong Wei']	Lee Chong Wei
JlrzSvCsIjE4003	sport_summarization	JlrzSvCsIjE.mp4	JlrzSvCsIjE4003	Summarize the scoring in the first game of the first set?	3	['The Swiss team scores the first 3 points at first, but in the end the American team won the game with five consecutive points', 'The American team scores the first 3 points at first, but in the end the  Swiss team won the game with five consecutive points', 'The Swiss team scores the first point first, then the American team scores two points, but in the end the Swiss team won the game with three consecutive points', 'The American team scores the first point first, then the Swiss team scores two points, but in the end the American team won the game with three consecutive points']	The American team scores the first point first, then the Swiss team scores two points, but in the end the American team won the game with three consecutive points
JlrzSvCsIjE4004	sport_event understanding	JlrzSvCsIjE.mp4	JlrzSvCsIjE4004	Why does Team USA lose the first point of the second game of the first set?	2	['They are spiked', 'They fail to hit the ball over the net', 'They hit the ball out of bounds', 'They fail to catch the ball']	They hit the ball out of bounds
JlrzSvCsIjE4005	sport_summarization	JlrzSvCsIjE.mp4	JlrzSvCsIjE4005	Summarize the scoring in the second game of the first set?	3	['The American team scores one point first, and the Swiss team then tie it, but then the American team score consecutively to win the game', 'The Swiss team score consecutively to win the game with American get no point', 'The American team score consecutively to win the game with Swiss get no point', 'The Swiss team scores one point first, and the American team then tie it, but then the Swiss team score consecutively to win the game']	The Swiss team scores one point first, and the American team then tie it, but then the Swiss team score consecutively to win the game
JlrzSvCsIjE4007	sport_key information retrieval	JlrzSvCsIjE.mp4	JlrzSvCsIjE4007	What is Federer's average forehand topspin speed when the game score is 1-1, and point score is 30-0? 	3	['108 KM/H', '109 KM/H', '118 KM/H', '119 KM/H']	119 KM/H
JlrzSvCsIjE4009	sport_reasoning	JlrzSvCsIjE.mp4	JlrzSvCsIjE4009	Why is Tiafoe so happy when the game score is 1-1, point score is 40-0?	0	['They score consecutively without losing a point', 'They win that game without losing a point', 'They win that set without losing a point', 'He serves a nice ball']	They score consecutively without losing a point
JlrzSvCsIjE4010	sport_summarization	JlrzSvCsIjE.mp4	JlrzSvCsIjE4010	Summarize the scoring in the third game of the first set?	3	['After losing a point, the U.S. team scored four points in a row to win the game', 'After losing a point, the Swiss team scored four points in a row to win the game', 'The Swiss team scored four points in a row to win the game', 'The U.S. team scored four points in a row to win the game']	The U.S. team scored four points in a row to win the game
